run_id,protocol,latency_ms,timestamp
4,MQTT,1.326,2025-11-24T01:25:58.456852
4,MQTT,1.325,2025-11-24T01:25:58.456854
4,MQTT,1.345,2025-11-24T01:25:58.456855
4,MQTT,1.408,2025-11-24T01:25:58.456857
4,MQTT,1.366,2025-11-24T01:25:58.456858
4,MQTT,1.298,2025-11-24T01:25:58.456859
4,MQTT,1.281,2025-11-24T01:25:58.456861
4,MQTT,1.277,2025-11-24T01:25:58.456862
4,MQTT,1.343,2025-11-24T01:25:58.456864
4,MQTT,1.285,2025-11-24T01:25:58.456865
4,MQTT,1.301,2025-11-24T01:25:58.456866
4,MQTT,1.281,2025-11-24T01:25:58.456868
4,MQTT,1.283,2025-11-24T01:25:58.456869
4,MQTT,1.325,2025-11-24T01:25:58.456871
4,MQTT,1.326,2025-11-24T01:25:58.456872
4,MQTT,1.338,2025-11-24T01:25:58.456873
4,MQTT,1.306,2025-11-24T01:25:58.456875
4,MQTT,1.318,2025-11-24T01:25:58.456876
4,MQTT,1.320,2025-11-24T01:25:58.456878
4,MQTT,1.283,2025-11-24T01:25:58.456879
4,MQTT,1.356,2025-11-24T01:25:58.456880
4,MQTT,1.287,2025-11-24T01:25:58.456882
4,MQTT,1.322,2025-11-24T01:25:58.456883
4,MQTT,1.283,2025-11-24T01:25:58.456885
4,MQTT,1.279,2025-11-24T01:25:58.456886
4,MQTT,1.329,2025-11-24T01:25:58.456887
4,MQTT,1.300,2025-11-24T01:25:58.456889
4,MQTT,1.294,2025-11-24T01:25:58.456890
4,MQTT,1.335,2025-11-24T01:25:58.456892
4,MQTT,1.293,2025-11-24T01:25:58.456893
4,MQTT,1.285,2025-11-24T01:25:58.456894
4,MQTT,1.313,2025-11-24T01:25:58.456896
4,MQTT,1.360,2025-11-24T01:25:58.456897
4,MQTT,1.367,2025-11-24T01:25:58.456899
4,MQTT,1.321,2025-11-24T01:25:58.456900
4,MQTT,1.287,2025-11-24T01:25:58.456902
4,MQTT,1.276,2025-11-24T01:25:58.456903
4,MQTT,1.259,2025-11-24T01:25:58.456905
4,MQTT,1.275,2025-11-24T01:25:58.456906
4,MQTT,1.289,2025-11-24T01:25:58.456907
4,MQTT,1.317,2025-11-24T01:25:58.456909
4,MQTT,1.270,2025-11-24T01:25:58.456910
4,MQTT,1.265,2025-11-24T01:25:58.456912
4,MQTT,1.251,2025-11-24T01:25:58.456913
4,MQTT,1.313,2025-11-24T01:25:58.456914
4,MQTT,1.285,2025-11-24T01:25:58.456916
4,MQTT,1.286,2025-11-24T01:25:58.456917
4,MQTT,1.355,2025-11-24T01:25:58.456919
4,MQTT,1.375,2025-11-24T01:25:58.456920
4,MQTT,1.330,2025-11-24T01:25:58.456922
4,MQTT,1.348,2025-11-24T01:25:58.457104
4,MQTT,1.282,2025-11-24T01:25:58.457108
4,MQTT,1.321,2025-11-24T01:25:58.457110
4,MQTT,1.280,2025-11-24T01:25:58.457113
4,MQTT,1.278,2025-11-24T01:25:58.457115
4,MQTT,1.255,2025-11-24T01:25:58.457116
4,MQTT,1.298,2025-11-24T01:25:58.457118
4,MQTT,1.282,2025-11-24T01:25:58.457119
4,MQTT,1.292,2025-11-24T01:25:58.457121
4,MQTT,1.320,2025-11-24T01:25:58.457123
4,MQTT,1.274,2025-11-24T01:25:58.457125
4,MQTT,1.333,2025-11-24T01:25:58.457126
4,MQTT,1.332,2025-11-24T01:25:58.457128
4,MQTT,1.311,2025-11-24T01:25:58.457129
4,MQTT,1.301,2025-11-24T01:25:58.457131
4,MQTT,1.283,2025-11-24T01:25:58.457132
4,MQTT,1.294,2025-11-24T01:25:58.457134
4,MQTT,1.288,2025-11-24T01:25:58.457135
4,MQTT,1.379,2025-11-24T01:25:58.457137
4,MQTT,1.374,2025-11-24T01:25:58.457138
4,MQTT,1.440,2025-11-24T01:25:58.457140
4,MQTT,1.359,2025-11-24T01:25:58.457141
4,MQTT,1.317,2025-11-24T01:25:58.457143
4,MQTT,1.288,2025-11-24T01:25:58.457144
4,MQTT,1.277,2025-11-24T01:25:58.457146
4,MQTT,1.281,2025-11-24T01:25:58.457147
4,MQTT,1.306,2025-11-24T01:25:58.457148
4,MQTT,1.386,2025-11-24T01:25:58.457150
4,MQTT,1.324,2025-11-24T01:25:58.457151
4,MQTT,1.351,2025-11-24T01:25:58.457153
4,MQTT,1.364,2025-11-24T01:25:58.457154
4,MQTT,1.300,2025-11-24T01:25:58.457156
4,MQTT,1.278,2025-11-24T01:25:58.457157
4,MQTT,1.351,2025-11-24T01:25:58.457159
4,MQTT,1.352,2025-11-24T01:25:58.457160
4,MQTT,1.347,2025-11-24T01:25:58.457161
4,MQTT,1.308,2025-11-24T01:25:58.457163
4,MQTT,1.286,2025-11-24T01:25:58.457164
4,MQTT,1.330,2025-11-24T01:25:58.457165
4,MQTT,1.322,2025-11-24T01:25:58.457167
4,MQTT,1.358,2025-11-24T01:25:58.457168
4,MQTT,1.354,2025-11-24T01:25:58.457170
4,MQTT,1.363,2025-11-24T01:25:58.457171
4,MQTT,1.332,2025-11-24T01:25:58.457173
4,MQTT,1.310,2025-11-24T01:25:58.457174
4,MQTT,1.310,2025-11-24T01:25:58.457176
4,MQTT,1.308,2025-11-24T01:25:58.457177
4,MQTT,1.295,2025-11-24T01:25:58.457178
4,MQTT,1.360,2025-11-24T01:25:58.457180
4,MQTT,1.359,2025-11-24T01:25:58.457181
4,MQTT,1.315,2025-11-24T01:25:58.457183
4,MQTT,1.341,2025-11-24T01:25:58.457184
4,MQTT,1.302,2025-11-24T01:25:58.457186
4,MQTT,1.288,2025-11-24T01:25:58.457187
4,MQTT,1.303,2025-11-24T01:25:58.457188
4,MQTT,1.337,2025-11-24T01:25:58.457190
4,MQTT,1.348,2025-11-24T01:25:58.457191
4,MQTT,1.325,2025-11-24T01:25:58.457192
4,MQTT,1.369,2025-11-24T01:25:58.457194
4,MQTT,1.321,2025-11-24T01:25:58.457195
4,MQTT,1.320,2025-11-24T01:25:58.457197
4,MQTT,1.405,2025-11-24T01:25:58.457198
4,MQTT,1.296,2025-11-24T01:25:58.457199
4,MQTT,1.336,2025-11-24T01:25:58.457201
4,MQTT,1.280,2025-11-24T01:25:58.457202
4,MQTT,1.316,2025-11-24T01:25:58.457203
4,MQTT,1.323,2025-11-24T01:25:58.457205
4,MQTT,1.364,2025-11-24T01:25:58.457206
4,MQTT,1.314,2025-11-24T01:25:58.457208
4,MQTT,1.390,2025-11-24T01:25:58.457209
4,MQTT,1.403,2025-11-24T01:25:58.457210
4,MQTT,1.359,2025-11-24T01:25:58.457212
4,MQTT,1.329,2025-11-24T01:25:58.457213
4,MQTT,1.350,2025-11-24T01:25:58.457215
4,MQTT,1.369,2025-11-24T01:25:58.457216
4,MQTT,1.310,2025-11-24T01:25:58.457217
4,MQTT,1.321,2025-11-24T01:25:58.457219
4,MQTT,1.337,2025-11-24T01:25:58.457220
4,MQTT,1.338,2025-11-24T01:25:58.457222
4,MQTT,1.320,2025-11-24T01:25:58.457223
4,MQTT,1.337,2025-11-24T01:25:58.457225
4,MQTT,1.329,2025-11-24T01:25:58.457226
4,MQTT,1.282,2025-11-24T01:25:58.457227
4,MQTT,1.297,2025-11-24T01:25:58.457229
4,MQTT,1.292,2025-11-24T01:25:58.457230
4,MQTT,1.335,2025-11-24T01:25:58.457231
4,MQTT,1.381,2025-11-24T01:25:58.457233
4,MQTT,1.443,2025-11-24T01:25:58.457234
4,MQTT,1.362,2025-11-24T01:25:58.457235
4,MQTT,1.318,2025-11-24T01:25:58.457237
4,MQTT,1.302,2025-11-24T01:25:58.457238
4,MQTT,1.288,2025-11-24T01:25:58.457240
4,MQTT,1.283,2025-11-24T01:25:58.457241
4,MQTT,1.278,2025-11-24T01:25:58.457243
4,MQTT,1.294,2025-11-24T01:25:58.457244
4,MQTT,1.358,2025-11-24T01:25:58.457245
4,MQTT,1.347,2025-11-24T01:25:58.457247
4,MQTT,1.350,2025-11-24T01:25:58.457248
4,MQTT,1.347,2025-11-24T01:25:58.457249
4,MQTT,1.339,2025-11-24T01:25:58.457251
4,MQTT,1.322,2025-11-24T01:25:58.457252
4,MQTT,1.433,2025-11-24T01:25:58.457254
4,MQTT,1.337,2025-11-24T01:25:58.457255
4,MQTT,1.400,2025-11-24T01:25:58.457256
4,MQTT,1.355,2025-11-24T01:25:58.457258
4,MQTT,1.336,2025-11-24T01:25:58.457259
4,MQTT,1.374,2025-11-24T01:25:58.457261
4,MQTT,1.332,2025-11-24T01:25:58.457262
4,MQTT,1.318,2025-11-24T01:25:58.457264
4,MQTT,1.336,2025-11-24T01:25:58.457265
4,MQTT,1.331,2025-11-24T01:25:58.457266
4,MQTT,1.320,2025-11-24T01:25:58.457287
4,MQTT,1.303,2025-11-24T01:25:58.457290
4,MQTT,1.304,2025-11-24T01:25:58.457293
4,MQTT,1.339,2025-11-24T01:25:58.457295
4,MQTT,1.350,2025-11-24T01:25:58.457297
4,MQTT,1.324,2025-11-24T01:25:58.457299
4,MQTT,1.311,2025-11-24T01:25:58.457300
4,MQTT,1.376,2025-11-24T01:25:58.457302
4,MQTT,1.340,2025-11-24T01:25:58.457303
4,MQTT,1.291,2025-11-24T01:25:58.457305
4,MQTT,1.292,2025-11-24T01:25:58.457306
4,MQTT,1.288,2025-11-24T01:25:58.457308
4,MQTT,1.330,2025-11-24T01:25:58.457309
4,MQTT,1.428,2025-11-24T01:25:58.457311
4,MQTT,1.341,2025-11-24T01:25:58.457312
4,MQTT,1.273,2025-11-24T01:25:58.457314
4,MQTT,1.262,2025-11-24T01:25:58.457315
4,MQTT,1.276,2025-11-24T01:25:58.457317
4,MQTT,1.327,2025-11-24T01:25:58.457318
4,MQTT,1.364,2025-11-24T01:25:58.457320
4,MQTT,1.322,2025-11-24T01:25:58.457321
4,MQTT,1.353,2025-11-24T01:25:58.457323
4,MQTT,1.327,2025-11-24T01:25:58.457324
4,MQTT,1.326,2025-11-24T01:25:58.457325
4,MQTT,1.326,2025-11-24T01:25:58.457327
4,MQTT,1.334,2025-11-24T01:25:58.457328
4,MQTT,1.326,2025-11-24T01:25:58.457330
4,MQTT,1.414,2025-11-24T01:25:58.457331
4,MQTT,1.408,2025-11-24T01:25:58.457333
4,MQTT,1.448,2025-11-24T01:25:58.457334
4,MQTT,1.403,2025-11-24T01:25:58.457335
4,MQTT,1.381,2025-11-24T01:25:58.457337
4,MQTT,1.346,2025-11-24T01:25:58.457338
4,MQTT,1.421,2025-11-24T01:25:58.457339
4,MQTT,1.377,2025-11-24T01:25:58.457341
4,MQTT,1.400,2025-11-24T01:25:58.457342
4,MQTT,1.399,2025-11-24T01:25:58.457344
4,MQTT,1.289,2025-11-24T01:25:58.457345
4,MQTT,1.316,2025-11-24T01:25:58.457347
4,MQTT,1.409,2025-11-24T01:25:58.457348
4,MQTT,1.426,2025-11-24T01:25:58.457349
4,MQTT,1.413,2025-11-24T01:25:58.457351
4,MQTT,1.520,2025-11-24T01:25:58.457352
4,MQTT,1.324,2025-11-24T01:25:58.457353
4,MQTT,1.425,2025-11-24T01:25:58.457355
4,MQTT,1.265,2025-11-24T01:25:58.457356
4,MQTT,1.432,2025-11-24T01:25:58.457358
4,MQTT,1.388,2025-11-24T01:25:58.457359
4,MQTT,1.331,2025-11-24T01:25:58.457360
4,MQTT,1.393,2025-11-24T01:25:58.457362
4,MQTT,1.379,2025-11-24T01:25:58.457363
4,MQTT,1.325,2025-11-24T01:25:58.457364
4,MQTT,1.493,2025-11-24T01:25:58.457366
4,MQTT,1.327,2025-11-24T01:25:58.457367
4,MQTT,1.432,2025-11-24T01:25:58.457368
4,MQTT,1.333,2025-11-24T01:25:58.457370
4,MQTT,1.371,2025-11-24T01:25:58.457371
4,MQTT,1.337,2025-11-24T01:25:58.457373
4,MQTT,1.338,2025-11-24T01:25:58.457374
4,MQTT,1.292,2025-11-24T01:25:58.457375
4,MQTT,1.334,2025-11-24T01:25:58.457377
4,MQTT,1.326,2025-11-24T01:25:58.457378
4,MQTT,1.403,2025-11-24T01:25:58.457380
4,MQTT,1.363,2025-11-24T01:25:58.457381
4,MQTT,1.355,2025-11-24T01:25:58.457383
4,MQTT,1.312,2025-11-24T01:25:58.457385
4,MQTT,1.335,2025-11-24T01:25:58.457386
4,MQTT,1.324,2025-11-24T01:25:58.457387
4,MQTT,1.337,2025-11-24T01:25:58.457388
4,MQTT,1.378,2025-11-24T01:25:58.457390
4,MQTT,1.482,2025-11-24T01:25:58.457391
4,MQTT,1.389,2025-11-24T01:25:58.457392
4,MQTT,1.481,2025-11-24T01:25:58.457394
4,MQTT,1.562,2025-11-24T01:25:58.457395
4,MQTT,1.404,2025-11-24T01:25:58.457396
4,MQTT,1.355,2025-11-24T01:25:58.457397
4,MQTT,1.339,2025-11-24T01:25:58.457399
4,MQTT,1.389,2025-11-24T01:25:58.457400
4,MQTT,1.436,2025-11-24T01:25:58.457401
4,MQTT,1.407,2025-11-24T01:25:58.457402
4,MQTT,1.342,2025-11-24T01:25:58.457404
4,MQTT,1.378,2025-11-24T01:25:58.457405
4,MQTT,1.313,2025-11-24T01:25:58.457406
4,MQTT,1.292,2025-11-24T01:25:58.457408
4,MQTT,1.276,2025-11-24T01:25:58.457409
4,MQTT,1.297,2025-11-24T01:25:58.457410
4,MQTT,1.284,2025-11-24T01:25:58.457411
4,MQTT,1.276,2025-11-24T01:25:58.457413
4,MQTT,1.362,2025-11-24T01:25:58.457548
4,MQTT,1.251,2025-11-24T01:25:58.457557
4,MQTT,1.375,2025-11-24T01:25:58.457564
4,MQTT,1.348,2025-11-24T01:25:58.457569
4,MQTT,1.771,2025-11-24T01:25:58.457573
4,MQTT,1.430,2025-11-24T01:25:58.457577
4,MQTT,1.377,2025-11-24T01:25:58.457581
4,MQTT,1.298,2025-11-24T01:25:58.457585
4,MQTT,1.326,2025-11-24T01:25:58.457587
4,MQTT,1.307,2025-11-24T01:25:58.457588
4,MQTT,1.460,2025-11-24T01:25:58.457590
4,MQTT,1.433,2025-11-24T01:25:58.457591
4,MQTT,1.297,2025-11-24T01:25:58.457592
4,MQTT,1.424,2025-11-24T01:25:58.457594
4,MQTT,1.344,2025-11-24T01:25:58.457595
4,MQTT,1.471,2025-11-24T01:25:58.457596
4,MQTT,1.265,2025-11-24T01:25:58.457598
4,MQTT,1.353,2025-11-24T01:25:58.457599
4,MQTT,1.322,2025-11-24T01:25:58.457600
4,MQTT,1.329,2025-11-24T01:25:58.457602
4,MQTT,1.323,2025-11-24T01:25:58.457603
4,MQTT,1.345,2025-11-24T01:25:58.457604
4,MQTT,1.332,2025-11-24T01:25:58.457606
4,MQTT,1.273,2025-11-24T01:25:58.457607
4,MQTT,1.273,2025-11-24T01:25:58.457608
4,MQTT,1.286,2025-11-24T01:25:58.457610
4,MQTT,1.281,2025-11-24T01:25:58.457611
4,MQTT,1.328,2025-11-24T01:25:58.457612
4,MQTT,1.363,2025-11-24T01:25:58.457613
4,MQTT,1.316,2025-11-24T01:25:58.457615
4,MQTT,1.350,2025-11-24T01:25:58.457616
4,MQTT,1.335,2025-11-24T01:25:58.457617
4,MQTT,1.377,2025-11-24T01:25:58.457619
4,MQTT,1.326,2025-11-24T01:25:58.457620
4,MQTT,1.346,2025-11-24T01:25:58.457621
4,MQTT,1.344,2025-11-24T01:25:58.457623
4,MQTT,1.343,2025-11-24T01:25:58.457624
4,MQTT,1.293,2025-11-24T01:25:58.457625
4,MQTT,1.284,2025-11-24T01:25:58.457627
4,MQTT,1.278,2025-11-24T01:25:58.457628
4,MQTT,1.290,2025-11-24T01:25:58.457630
4,MQTT,1.286,2025-11-24T01:25:58.457631
4,MQTT,1.281,2025-11-24T01:25:58.457632
4,MQTT,1.334,2025-11-24T01:25:58.457634
4,MQTT,1.283,2025-11-24T01:25:58.457635
4,MQTT,1.275,2025-11-24T01:25:58.457636
4,MQTT,1.329,2025-11-24T01:25:58.457637
4,MQTT,1.349,2025-11-24T01:25:58.457639
4,MQTT,1.284,2025-11-24T01:25:58.457640
4,MQTT,1.348,2025-11-24T01:25:58.457641
4,MQTT,1.352,2025-11-24T01:25:58.457643
4,MQTT,1.302,2025-11-24T01:25:58.457644
4,MQTT,1.278,2025-11-24T01:25:58.457645
4,MQTT,1.297,2025-11-24T01:25:58.457647
4,MQTT,1.287,2025-11-24T01:25:58.457648
4,MQTT,1.281,2025-11-24T01:25:58.457649
4,MQTT,1.366,2025-11-24T01:25:58.457650
4,MQTT,1.367,2025-11-24T01:25:58.457652
4,MQTT,1.365,2025-11-24T01:25:58.457653
4,MQTT,1.355,2025-11-24T01:25:58.457654
4,MQTT,1.321,2025-11-24T01:25:58.457656
4,MQTT,1.339,2025-11-24T01:25:58.457657
4,MQTT,1.291,2025-11-24T01:25:58.457658
4,MQTT,1.340,2025-11-24T01:25:58.457659
4,MQTT,1.395,2025-11-24T01:25:58.457661
4,MQTT,1.383,2025-11-24T01:25:58.457662
4,MQTT,1.344,2025-11-24T01:25:58.457663
4,MQTT,1.367,2025-11-24T01:25:58.457665
4,MQTT,1.295,2025-11-24T01:25:58.457666
4,MQTT,1.310,2025-11-24T01:25:58.457667
4,MQTT,1.324,2025-11-24T01:25:58.457669
4,MQTT,1.287,2025-11-24T01:25:58.457670
4,MQTT,1.347,2025-11-24T01:25:58.457671
4,MQTT,1.312,2025-11-24T01:25:58.457673
4,MQTT,1.350,2025-11-24T01:25:58.457674
4,MQTT,1.290,2025-11-24T01:25:58.457675
4,MQTT,1.297,2025-11-24T01:25:58.457677
4,MQTT,1.297,2025-11-24T01:25:58.457678
4,MQTT,1.354,2025-11-24T01:25:58.457679
4,MQTT,1.382,2025-11-24T01:25:58.457680
4,MQTT,1.320,2025-11-24T01:25:58.457682
4,MQTT,1.302,2025-11-24T01:25:58.457683
4,MQTT,1.319,2025-11-24T01:25:58.457684
4,MQTT,1.374,2025-11-24T01:25:58.457686
4,MQTT,1.434,2025-11-24T01:25:58.457687
4,MQTT,1.397,2025-11-24T01:25:58.457688
4,MQTT,1.337,2025-11-24T01:25:58.457690
4,MQTT,1.329,2025-11-24T01:25:58.457691
4,MQTT,1.317,2025-11-24T01:25:58.457692
4,MQTT,1.314,2025-11-24T01:25:58.457693
4,MQTT,1.315,2025-11-24T01:25:58.457695
4,MQTT,1.311,2025-11-24T01:25:58.457696
4,MQTT,1.332,2025-11-24T01:25:58.457697
4,MQTT,1.407,2025-11-24T01:25:58.457699
4,MQTT,1.338,2025-11-24T01:25:58.457700
4,MQTT,1.325,2025-11-24T01:25:58.457701
4,MQTT,1.428,2025-11-24T01:25:58.457703
4,MQTT,1.331,2025-11-24T01:25:58.457704
4,MQTT,1.298,2025-11-24T01:25:58.457705
4,MQTT,1.371,2025-11-24T01:25:58.457706
4,MQTT,1.423,2025-11-24T01:25:58.457708
4,MQTT,1.355,2025-11-24T01:25:58.457709
4,MQTT,1.407,2025-11-24T01:25:58.457710
4,MQTT,1.376,2025-11-24T01:25:58.457712
4,MQTT,1.332,2025-11-24T01:25:58.457713
4,MQTT,1.347,2025-11-24T01:25:58.457714
4,MQTT,1.325,2025-11-24T01:25:58.457715
4,MQTT,1.324,2025-11-24T01:25:58.457717
4,MQTT,1.338,2025-11-24T01:25:58.457718
4,MQTT,1.321,2025-11-24T01:25:58.457719
4,MQTT,1.292,2025-11-24T01:25:58.457721
4,MQTT,1.261,2025-11-24T01:25:58.457722
4,MQTT,1.269,2025-11-24T01:25:58.457723
4,MQTT,1.337,2025-11-24T01:25:58.457725
4,MQTT,1.324,2025-11-24T01:25:58.457726
4,MQTT,1.311,2025-11-24T01:25:58.457727
4,MQTT,1.336,2025-11-24T01:25:58.457728
4,MQTT,1.292,2025-11-24T01:25:58.457730
4,MQTT,1.299,2025-11-24T01:25:58.457731
4,MQTT,1.283,2025-11-24T01:25:58.457732
4,MQTT,1.344,2025-11-24T01:25:58.457734
4,MQTT,1.324,2025-11-24T01:25:58.457735
4,MQTT,1.349,2025-11-24T01:25:58.457736
4,MQTT,1.418,2025-11-24T01:25:58.457737
4,MQTT,1.331,2025-11-24T01:25:58.457739
4,MQTT,1.314,2025-11-24T01:25:58.457740
4,MQTT,1.291,2025-11-24T01:25:58.457741
4,MQTT,1.405,2025-11-24T01:25:58.457742
4,MQTT,1.336,2025-11-24T01:25:58.457744
4,MQTT,1.297,2025-11-24T01:25:58.457745
4,MQTT,1.344,2025-11-24T01:25:58.457746
4,MQTT,1.374,2025-11-24T01:25:58.457748
4,MQTT,1.321,2025-11-24T01:25:58.457749
4,MQTT,1.346,2025-11-24T01:25:58.457750
4,MQTT,1.285,2025-11-24T01:25:58.457751
4,MQTT,1.283,2025-11-24T01:25:58.457753
4,MQTT,1.386,2025-11-24T01:25:58.457754
4,MQTT,1.333,2025-11-24T01:25:58.457755
4,MQTT,1.400,2025-11-24T01:25:58.457757
4,MQTT,1.405,2025-11-24T01:25:58.457758
4,MQTT,1.388,2025-11-24T01:25:58.457759
4,MQTT,1.306,2025-11-24T01:25:58.457761
4,MQTT,1.272,2025-11-24T01:25:58.457762
4,MQTT,1.287,2025-11-24T01:25:58.457763
4,MQTT,1.298,2025-11-24T01:25:58.457764
4,MQTT,1.307,2025-11-24T01:25:58.457766
4,MQTT,1.433,2025-11-24T01:25:58.457767
4,MQTT,2.431,2025-11-24T01:25:58.457768
4,MQTT,1.403,2025-11-24T01:25:58.457770
4,MQTT,1.697,2025-11-24T01:25:58.457771
4,MQTT,2.209,2025-11-24T01:25:58.457772
4,MQTT,1.519,2025-11-24T01:25:58.457774
4,MQTT,1.644,2025-11-24T01:25:58.457775
4,MQTT,1.348,2025-11-24T01:25:58.457776
4,MQTT,1.641,2025-11-24T01:25:58.457777
4,MQTT,1.686,2025-11-24T01:25:58.457779
4,MQTT,1.349,2025-11-24T01:25:58.457780
4,MQTT,1.326,2025-11-24T01:25:58.457781
4,MQTT,1.308,2025-11-24T01:25:58.457783
4,MQTT,1.324,2025-11-24T01:25:58.457784
4,MQTT,1.350,2025-11-24T01:25:58.457785
4,MQTT,1.290,2025-11-24T01:25:58.457787
4,MQTT,1.351,2025-11-24T01:25:58.457788
4,MQTT,1.287,2025-11-24T01:25:58.457789
4,MQTT,1.257,2025-11-24T01:25:58.457790
4,MQTT,1.309,2025-11-24T01:25:58.457792
4,MQTT,1.361,2025-11-24T01:25:58.457793
4,MQTT,1.343,2025-11-24T01:25:58.457795
4,MQTT,1.312,2025-11-24T01:25:58.457796
4,MQTT,1.317,2025-11-24T01:25:58.457797
4,MQTT,1.287,2025-11-24T01:25:58.457798
4,MQTT,1.349,2025-11-24T01:25:58.457800
4,MQTT,1.360,2025-11-24T01:25:58.457801
4,MQTT,1.336,2025-11-24T01:25:58.457802
4,MQTT,1.323,2025-11-24T01:25:58.457804
4,MQTT,1.283,2025-11-24T01:25:58.457805
4,MQTT,1.279,2025-11-24T01:25:58.457806
4,MQTT,1.281,2025-11-24T01:25:58.457807
4,MQTT,1.282,2025-11-24T01:25:58.457809
4,MQTT,1.274,2025-11-24T01:25:58.457810
4,MQTT,1.321,2025-11-24T01:25:58.457811
4,MQTT,1.354,2025-11-24T01:25:58.457813
4,MQTT,1.358,2025-11-24T01:25:58.457814
4,MQTT,1.304,2025-11-24T01:25:58.457815
4,MQTT,1.282,2025-11-24T01:25:58.457816
4,MQTT,1.261,2025-11-24T01:25:58.457818
4,MQTT,1.267,2025-11-24T01:25:58.457819
4,MQTT,1.266,2025-11-24T01:25:58.457820
4,MQTT,1.289,2025-11-24T01:25:58.457822
4,MQTT,1.325,2025-11-24T01:25:58.457823
4,MQTT,1.348,2025-11-24T01:25:58.457824
4,MQTT,1.313,2025-11-24T01:25:58.457825
4,MQTT,1.311,2025-11-24T01:25:58.457827
4,MQTT,1.276,2025-11-24T01:25:58.457828
4,MQTT,1.270,2025-11-24T01:25:58.457829
4,MQTT,1.289,2025-11-24T01:25:58.457831
4,MQTT,1.296,2025-11-24T01:25:58.457832
4,MQTT,1.359,2025-11-24T01:25:58.457833
4,MQTT,1.324,2025-11-24T01:25:58.457834
4,MQTT,1.335,2025-11-24T01:25:58.458062
4,MQTT,1.302,2025-11-24T01:25:58.458065
4,MQTT,1.256,2025-11-24T01:25:58.458067
4,MQTT,1.256,2025-11-24T01:25:58.458069
4,MQTT,1.266,2025-11-24T01:25:58.458070
4,MQTT,1.261,2025-11-24T01:25:58.458072
4,MQTT,1.336,2025-11-24T01:25:58.458073
4,MQTT,1.308,2025-11-24T01:25:58.458074
4,MQTT,1.372,2025-11-24T01:25:58.458076
4,MQTT,1.375,2025-11-24T01:25:58.458077
4,MQTT,1.324,2025-11-24T01:25:58.458079
4,MQTT,1.367,2025-11-24T01:25:58.458080
4,MQTT,1.452,2025-11-24T01:25:58.458081
4,MQTT,1.298,2025-11-24T01:25:58.458083
4,MQTT,1.286,2025-11-24T01:25:58.458084
4,MQTT,1.280,2025-11-24T01:25:58.458085
4,MQTT,1.331,2025-11-24T01:25:58.458087
4,MQTT,1.272,2025-11-24T01:25:58.458088
4,MQTT,1.268,2025-11-24T01:25:58.458089
4,MQTT,41.302,2025-11-24T01:25:58.458091
5,MQTT,1.728,2025-11-24T01:25:58.458093
5,MQTT,0.887,2025-11-24T01:25:58.458095
5,MQTT,0.733,2025-11-24T01:25:58.458096
5,MQTT,0.861,2025-11-24T01:25:58.458098
5,MQTT,0.868,2025-11-24T01:25:58.458099
5,MQTT,0.705,2025-11-24T01:25:58.458100
5,MQTT,0.514,2025-11-24T01:25:58.458101
5,MQTT,0.415,2025-11-24T01:25:58.458103
5,MQTT,0.550,2025-11-24T01:25:58.458104
5,MQTT,0.468,2025-11-24T01:25:58.458105
5,MQTT,0.432,2025-11-24T01:25:58.458107
5,MQTT,0.538,2025-11-24T01:25:58.458108
5,MQTT,0.486,2025-11-24T01:25:58.458109
5,MQTT,0.398,2025-11-24T01:25:58.458110
5,MQTT,0.392,2025-11-24T01:25:58.458112
5,MQTT,0.409,2025-11-24T01:25:58.458113
5,MQTT,0.412,2025-11-24T01:25:58.458114
5,MQTT,0.464,2025-11-24T01:25:58.458115
5,MQTT,0.444,2025-11-24T01:25:58.458116
5,MQTT,0.344,2025-11-24T01:25:58.458118
5,MQTT,0.393,2025-11-24T01:25:58.458119
5,MQTT,0.483,2025-11-24T01:25:58.458120
5,MQTT,0.398,2025-11-24T01:25:58.458122
5,MQTT,0.386,2025-11-24T01:25:58.458123
5,MQTT,0.375,2025-11-24T01:25:58.458124
5,MQTT,0.358,2025-11-24T01:25:58.458125
5,MQTT,0.375,2025-11-24T01:25:58.458126
5,MQTT,0.373,2025-11-24T01:25:58.458128
5,MQTT,0.395,2025-11-24T01:25:58.458129
5,MQTT,0.489,2025-11-24T01:25:58.458130
5,MQTT,0.433,2025-11-24T01:25:58.458132
5,MQTT,0.417,2025-11-24T01:25:58.458133
5,MQTT,0.562,2025-11-24T01:25:58.458134
5,MQTT,0.454,2025-11-24T01:25:58.458135
5,MQTT,0.463,2025-11-24T01:25:58.458137
5,MQTT,0.412,2025-11-24T01:25:58.458138
5,MQTT,0.360,2025-11-24T01:25:58.458139
5,MQTT,0.412,2025-11-24T01:25:58.458140
5,MQTT,0.410,2025-11-24T01:25:58.458141
5,MQTT,0.421,2025-11-24T01:25:58.458143
5,MQTT,0.444,2025-11-24T01:25:58.458144
5,MQTT,0.464,2025-11-24T01:25:58.458145
5,MQTT,0.490,2025-11-24T01:25:58.458147
5,MQTT,0.660,2025-11-24T01:25:58.458148
5,MQTT,0.541,2025-11-24T01:25:58.458149
5,MQTT,0.504,2025-11-24T01:25:58.458150
5,MQTT,0.955,2025-11-24T01:25:58.458152
5,MQTT,0.556,2025-11-24T01:25:58.458153
5,MQTT,0.526,2025-11-24T01:25:58.458154
